pair_type,model,domain,task_id,task_cluster,task_family,repeat_a,repeat_b,both_success,same_reward,same_final_state,first_divergence_index,normalized_first_divergence,first_divergent_tool_a,first_divergent_tool_b,first_divergent_argument_a,first_divergent_argument_b,first_divergent_stage_a,first_divergent_stage_b,stage_pair,before_first_write,before_confirmation,after_write,timing_bucket,reconverged,reconvergence_location,divergence_persistence,downstream_differing_actions
C2_C1,mistral_small_3p2,retail,2,retail:2,single,4,4,False,True,False,1.0,0.09090909090909091,find_user_id_by_email,find_user_id_by_name_zip,"{""email"":""yusufrossi@email.com""}","{""first_name"":""Yusuf"",""last_name"":""Rossi"",""zip"":""19122""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.18181818181818182,0.09090909090909091,3
C1_C1,mistral_small_3p2,retail,2,retail:2,single,0,1,False,True,True,1.0,0.25,find_user_id_by_name_zip,transfer_to_human_agents,"{""first_name"":""Yusuf"",""last_name"":""Rossi"",""zip"":""19122""}","{""summary"":""User wants to return a cleaner, headphones, and a smartwatch but cannot find the order number. The user does not remember the email address or payment method used for the purchase.""}",entity_lookup,communication_only,entity_lookup -> communication_only,True,,False,early,False,,1.0,3
C1_C1,mistral_small_3p2,retail,2,retail:2,single,0,2,False,True,True,3.0,0.375,get_product_details,get_order_details,"{""product_id"":""9523456873""}","{""order_id"":""#W6247578""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,middle,False,,1.0,5
C1_C1,mistral_small_3p2,retail,2,retail:2,single,0,3,False,True,True,1.0,0.25,find_user_id_by_name_zip,get_product_details,"{""first_name"":""Yusuf"",""last_name"":""Rossi"",""zip"":""19122""}","{""product_id"":""9523456873""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,early,False,,1.0,3
C1_C1,mistral_small_3p2,retail,2,retail:2,single,0,4,False,True,False,3.0,0.3333333333333333,get_product_details,get_order_details,"{""product_id"":""9523456873""}","{""order_id"":""#W6247578""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,middle,False,,1.0,6
C1_C1,mistral_small_3p2,retail,2,retail:2,single,1,2,False,True,True,1.0,0.125,transfer_to_human_agents,find_user_id_by_name_zip,"{""summary"":""User wants to return a cleaner, headphones, and a smartwatch but cannot find the order number. The user does not remember the email address or payment method used for the purchase.""}","{""first_name"":""Yusuf"",""last_name"":""Rossi"",""zip"":""19122""}",communication_only,entity_lookup,communication_only -> entity_lookup,True,,False,early,False,,1.0,7
C1_C1,mistral_small_3p2,retail,2,retail:2,single,1,3,False,True,True,1.0,0.3333333333333333,transfer_to_human_agents,get_product_details,"{""summary"":""User wants to return a cleaner, headphones, and a smartwatch but cannot find the order number. The user does not remember the email address or payment method used for the purchase.""}","{""product_id"":""9523456873""}",communication_only,entity_lookup,communication_only -> entity_lookup,True,,False,middle,False,,1.0,2
C1_C1,mistral_small_3p2,retail,2,retail:2,single,1,4,False,True,False,1.0,0.1111111111111111,transfer_to_human_agents,find_user_id_by_name_zip,"{""summary"":""User wants to return a cleaner, headphones, and a smartwatch but cannot find the order number. The user does not remember the email address or payment method used for the purchase.""}","{""first_name"":""Yusuf"",""last_name"":""Rossi"",""zip"":""19122""}",communication_only,entity_lookup,communication_only -> entity_lookup,True,,False,early,False,,1.0,8
C1_C1,mistral_small_3p2,retail,2,retail:2,single,2,3,False,True,True,1.0,0.125,find_user_id_by_name_zip,get_product_details,"{""first_name"":""Yusuf"",""last_name"":""Rossi"",""zip"":""19122""}","{""product_id"":""9523456873""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,early,False,,1.0,7
C1_C1,mistral_small_3p2,retail,2,retail:2,single,2,4,False,True,False,8.0,0.8888888888888888,<END>,return_delivered_order_items,<END>,"{""item_ids"":[""4202497723"",""4602305039"",""9408160950""],""order_id"":""#W2378156"",""payment_method_id"":""credit_card_9513926""}",<END>,write_mutation,<END> -> write_mutation,False,,False,late,False,,1.0,1
C1_C1,mistral_small_3p2,retail,2,retail:2,single,3,4,False,True,False,1.0,0.1111111111111111,get_product_details,find_user_id_by_name_zip,"{""product_id"":""9523456873""}","{""first_name"":""Yusuf"",""last_name"":""Rossi"",""zip"":""19122""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,early,False,,1.0,8
C2_C1,mistral_small_3p2,retail,20,retail:20,single,1,1,False,True,True,2.0,0.18181818181818182,get_order_details,<END>,"{""order_id"":""#W4967593""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,early,False,,1.0,9
C2_C1,mistral_small_3p2,retail,20,retail:20,single,2,2,False,True,False,10.0,0.625,calculate,get_order_details,"{""expression"":""(269.16 - 54.04) + (272.33 - 235.13) + (155.33 - 147.05) + (258.71 - 235.44)""}","{""order_id"":""#W5733668""}",post_write_verification,post_write_verification,post_write_verification -> post_write_verification,False,,True,middle,False,,1.0,6
C1_C1,mistral_small_3p2,retail,20,retail:20,single,0,1,False,True,True,1.0,0.09090909090909091,get_order_details,get_user_details,"{""order_id"":""#W0098765""}","{""user_id"":""ethan_garcia_1261""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,False,,1.0,10
C1_C1,mistral_small_3p2,retail,20,retail:20,single,0,2,False,True,False,1.0,0.09090909090909091,get_order_details,get_user_details,"{""order_id"":""#W0098765""}","{""user_id"":""ethan_garcia_1261""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.18181818181818182,0.09090909090909091,7
C1_C1,mistral_small_3p2,retail,20,retail:20,single,0,3,False,True,False,1.0,0.08333333333333333,get_order_details,get_user_details,"{""order_id"":""#W0098765""}","{""user_id"":""ethan_garcia_1261""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.16666666666666666,0.08333333333333333,8
C1_C1,mistral_small_3p2,retail,20,retail:20,single,0,4,False,True,False,1.0,0.0625,get_order_details,get_user_details,"{""order_id"":""#W0098765""}","{""user_id"":""ethan_garcia_1261""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.125,0.0625,13
C1_C1,mistral_small_3p2,retail,20,retail:20,single,1,2,False,True,False,2.0,0.18181818181818182,<END>,get_order_details,<END>,"{""order_id"":""#W4967593""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,early,False,,1.0,9
C1_C1,mistral_small_3p2,retail,20,retail:20,single,1,3,False,True,False,2.0,0.16666666666666666,<END>,get_order_details,<END>,"{""order_id"":""#W4967593""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,early,False,,1.0,10
C1_C1,mistral_small_3p2,retail,20,retail:20,single,1,4,False,True,False,2.0,0.125,<END>,get_order_details,<END>,"{""order_id"":""#W4967593""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,early,False,,1.0,14
C1_C1,mistral_small_3p2,retail,20,retail:20,single,2,3,False,True,False,9.0,0.75,modify_pending_order_items,calculate,"{""item_ids"":[""2366567022"",""1340995114"",""9791469541"",""1763705424""],""new_item_ids"":[""4579334072"",""7706410293"",""4107812777"",""5012998807""],""order_id"":""#W9911714"",""payment_method_id"":""gift_card_4332117""}","{""expression"":""86.0 - (54.85 - 54.04 + 272.33 - 235.13 + 158.67 - 147.05 + 261.11 - 235.44)""}",write_mutation,communication_only,write_mutation -> communication_only,False,,False,late,True,0.8333333333333334,0.08333333333333337,1
C1_C1,mistral_small_3p2,retail,20,retail:20,single,2,4,False,True,False,3.0,0.1875,get_order_details,get_product_details,"{""order_id"":""#W9911714""}","{""product_id"":""4794339885""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,early,True,0.25,0.0625,7
C1_C1,mistral_small_3p2,retail,20,retail:20,single,3,4,False,True,False,3.0,0.1875,get_order_details,get_product_details,"{""order_id"":""#W9911714""}","{""product_id"":""4794339885""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,early,True,0.25,0.0625,8
C2_C1,mistral_small_3p2,retail,21,retail:21,single,0,0,False,True,True,1.0,0.09090909090909091,get_order_details,get_user_details,"{""order_id"":""#W1234567890""}","{""user_id"":""ethan_garcia_1261""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.18181818181818182,0.09090909090909091,7
C2_C1,mistral_small_3p2,retail,21,retail:21,single,1,1,False,True,True,8.0,0.6666666666666666,<END>,get_item_details,<END>,"{""item_id"":""1656367028""}",<END>,recovery_retry,<END> -> recovery_retry,True,,False,late,False,,1.0,4
C2_C1,mistral_small_3p2,retail,21,retail:21,single,2,2,False,True,True,3.0,0.1875,get_product_details,get_user_details,"{""product_id"":""4107812""}","{""user_id"":""ethan_garcia_1261""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.25,0.0625,12
C2_C1,mistral_small_3p2,retail,21,retail:21,single,3,3,False,True,True,4.0,0.3333333333333333,get_order_details,get_product_details,"{""order_id"":""4107812777""}","{""product_id"":""4107812777""}",recovery_retry,recovery_retry,recovery_retry -> recovery_retry,True,,False,middle,False,,1.0,8
C2_C1,mistral_small_3p2,retail,21,retail:21,single,4,4,False,True,True,1.0,0.09090909090909091,get_item_details,get_user_details,"{""item_id"":""4107812777""}","{""user_id"":""ethan_garcia_1261""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,early,True,0.18181818181818182,0.09090909090909091,9
C1_C1,mistral_small_3p2,retail,21,retail:21,single,0,1,False,True,True,1.0,0.08333333333333333,get_user_details,get_order_details,"{""user_id"":""ethan_garcia_1261""}","{""order_id"":""#W65243945""}",entity_lookup,recovery_retry,entity_lookup -> recovery_retry,True,,False,early,True,0.16666666666666666,0.08333333333333333,7
C1_C1,mistral_small_3p2,retail,21,retail:21,single,0,2,False,True,True,1.0,0.0625,get_user_details,get_order_details,"{""user_id"":""ethan_garcia_1261""}","{""order_id"":""#W6071007""}",entity_lookup,recovery_retry,entity_lookup -> recovery_retry,True,,False,early,True,0.125,0.0625,9
C1_C1,mistral_small_3p2,retail,21,retail:21,single,0,3,False,True,True,1.0,0.08333333333333333,get_user_details,get_order_details,"{""user_id"":""ethan_garcia_1261""}","{""order_id"":""#W6071007""}",entity_lookup,recovery_retry,entity_lookup -> recovery_retry,True,,False,early,True,0.16666666666666666,0.08333333333333333,9
C1_C1,mistral_small_3p2,retail,21,retail:21,single,0,4,False,True,True,6.0,0.5454545454545454,get_item_details,get_product_details,"{""item_id"":""4107812777""}","{""product_id"":""1656367028""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,middle,True,0.7272727272727273,0.18181818181818188,4
C1_C1,mistral_small_3p2,retail,21,retail:21,single,1,2,False,True,True,7.0,0.4375,get_product_details,get_item_details,"{""product_id"":""4107812777""}","{""item_id"":""1421289881""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,middle,True,0.5625,0.125,8
C1_C1,mistral_small_3p2,retail,21,retail:21,single,1,3,False,True,True,3.0,0.25,get_user_details,get_product_details,"{""user_id"":""ethan_garcia_1261""}","{""product_id"":""4107812777""}",entity_lookup,recovery_retry,entity_lookup -> recovery_retry,True,,False,early,True,0.3333333333333333,0.08333333333333331,8
C1_C1,mistral_small_3p2,retail,21,retail:21,single,1,4,False,True,True,1.0,0.08333333333333333,get_order_details,get_user_details,"{""order_id"":""#W65243945""}","{""user_id"":""ethan_garcia_1261""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.16666666666666666,0.08333333333333333,6
C1_C1,mistral_small_3p2,retail,21,retail:21,single,2,3,False,True,True,3.0,0.1875,get_user_details,get_product_details,"{""user_id"":""ethan_garcia_1261""}","{""product_id"":""4107812777""}",entity_lookup,recovery_retry,entity_lookup -> recovery_retry,True,,False,early,True,0.25,0.0625,12
C1_C1,mistral_small_3p2,retail,21,retail:21,single,2,4,False,True,True,1.0,0.0625,get_order_details,get_user_details,"{""order_id"":""#W6071007""}","{""user_id"":""ethan_garcia_1261""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.125,0.0625,6
C1_C1,mistral_small_3p2,retail,21,retail:21,single,3,4,False,True,True,1.0,0.08333333333333333,get_order_details,get_user_details,"{""order_id"":""#W6071007""}","{""user_id"":""ethan_garcia_1261""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.16666666666666666,0.08333333333333333,10
C2_C1,mistral_small_3p2,retail,23,retail:23,compound,0,0,False,False,False,1.0,0.08333333333333333,get_order_details,get_user_details,"{""order_id"":""#12345""}","{""user_id"":""sofia_hernandez_5364""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.16666666666666666,0.08333333333333333,7
C2_C1,mistral_small_3p2,retail,23,retail:23,compound,1,1,False,True,True,1.0,0.16666666666666666,get_order_details,get_user_details,"{""order_id"":""#12345""}","{""user_id"":""sofia_hernandez_5364""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.3333333333333333,0.16666666666666666,2
C2_C1,mistral_small_3p2,retail,23,retail:23,compound,2,2,False,True,True,1.0,0.07692307692307693,get_order_details,get_user_details,"{""order_id"":""#12345""}","{""user_id"":""sofia_hernandez_5364""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.15384615384615385,0.07692307692307693,8
C2_C1,mistral_small_3p2,retail,23,retail:23,compound,3,3,False,True,True,1.0,0.125,get_order_details,get_user_details,"{""order_id"":""#12345""}","{""user_id"":""sofia_hernandez_5364""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.25,0.125,5
C2_C1,mistral_small_3p2,retail,23,retail:23,compound,4,4,False,True,True,1.0,0.125,get_order_details,get_user_details,"{""order_id"":""#12345""}","{""user_id"":""sofia_hernandez_5364""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,early,True,0.25,0.125,3
C1_C1,mistral_small_3p2,retail,23,retail:23,compound,0,1,False,False,False,5.0,0.4166666666666667,get_order_details,<END>,"{""order_id"":""#W3947049""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,middle,False,,1.0,7
C1_C1,mistral_small_3p2,retail,23,retail:23,compound,0,2,False,False,False,6.0,0.46153846153846156,get_product_details,get_item_details,"{""product_id"":""7765186836""}","{""item_id"":""3358616356""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,middle,True,0.5384615384615384,0.07692307692307687,6
C1_C1,mistral_small_3p2,retail,23,retail:23,compound,0,3,False,False,False,5.0,0.4166666666666667,get_order_details,get_product_details,"{""order_id"":""#W3947049""}","{""product_id"":""6819683148""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,middle,True,0.5,0.08333333333333331,5
C1_C1,mistral_small_3p2,retail,23,retail:23,compound,0,4,False,False,False,8.0,0.6666666666666666,get_item_details,<END>,"{""item_id"":""7082455361""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,late,False,,1.0,4
C1_C1,mistral_small_3p2,retail,23,retail:23,compound,1,2,False,True,True,5.0,0.38461538461538464,<END>,get_order_details,<END>,"{""order_id"":""#W3947049""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,middle,False,,1.0,8
C1_C1,mistral_small_3p2,retail,23,retail:23,compound,1,3,False,True,True,5.0,0.625,<END>,get_product_details,<END>,"{""product_id"":""6819683148""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,middle,False,,1.0,3
C1_C1,mistral_small_3p2,retail,23,retail:23,compound,1,4,False,True,True,5.0,0.625,<END>,get_order_details,<END>,"{""order_id"":""#W3947049""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,middle,False,,1.0,3
C1_C1,mistral_small_3p2,retail,23,retail:23,compound,2,3,False,True,True,5.0,0.38461538461538464,get_order_details,get_product_details,"{""order_id"":""#W3947049""}","{""product_id"":""6819683148""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,middle,True,0.46153846153846156,0.07692307692307693,5
C1_C1,mistral_small_3p2,retail,23,retail:23,compound,2,4,False,True,True,6.0,0.46153846153846156,get_item_details,get_product_details,"{""item_id"":""3358616356""}","{""product_id"":""7765186836""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,middle,True,0.5384615384615384,0.07692307692307687,5
C1_C1,mistral_small_3p2,retail,23,retail:23,compound,3,4,False,True,True,5.0,0.625,get_product_details,get_order_details,"{""product_id"":""6819683148""}","{""order_id"":""#W3947049""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,middle,True,0.75,0.125,1
C2_C1,mistral_small_3p2,retail,25,retail:25,read,0,0,False,False,False,4.0,0.6666666666666666,get_order_details,return_delivered_order_items,"{""order_id"":""#W5565470""}","{""item_ids"":[""5753502325"",""9851293632"",""3778705663"",""8118291112""],""order_id"":""#W7181492"",""payment_method_id"":""paypal_3024827""}",entity_lookup,write_mutation,entity_lookup -> write_mutation,False,,False,late,False,,1.0,2
C2_C1,mistral_small_3p2,retail,25,retail:25,read,1,1,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C2_C1,mistral_small_3p2,retail,25,retail:25,read,2,2,True,True,True,6.0,0.6666666666666666,get_item_details,transfer_to_human_agents,"{""item_id"":""7602931732""}","{""summary"":""User wants to return items from order #W5565470 except the pet bed.""}",entity_lookup,communication_only,entity_lookup -> communication_only,True,,False,late,False,,1.0,2
C2_C1,mistral_small_3p2,retail,25,retail:25,read,3,3,True,True,True,6.0,0.6,transfer_to_human_agents,get_item_details,"{""summary"":""User Isabella Johansson needs to return items from order #W5565470 sent to Texas by mistake. She wants the refund to be credited to her Amex credit card.""}","{""item_id"":""7602931732""}",communication_only,entity_lookup,communication_only -> entity_lookup,True,,False,middle,False,,1.0,3
C2_C1,mistral_small_3p2,retail,25,retail:25,read,4,4,True,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,mistral_small_3p2,retail,25,retail:25,,0,1,False,False,False,3.0,0.5,get_order_details,<END>,"{""order_id"":""#W7181492""}",<END>,recovery_retry,<END>,recovery_retry -> <END>,True,,False,middle,False,,1.0,3
C1_C1,mistral_small_3p2,retail,25,retail:25,,0,2,False,False,False,4.0,0.5714285714285714,return_delivered_order_items,get_order_details,"{""item_ids"":[""5753502325"",""9851293632"",""3778705663"",""8118291112""],""order_id"":""#W7181492"",""payment_method_id"":""paypal_3024827""}","{""order_id"":""#W5565470""}",write_mutation,entity_lookup,write_mutation -> entity_lookup,False,,False,middle,False,,1.0,3
C1_C1,mistral_small_3p2,retail,25,retail:25,,0,3,False,False,False,4.0,0.4,return_delivered_order_items,get_order_details,"{""item_ids"":[""5753502325"",""9851293632"",""3778705663"",""8118291112""],""order_id"":""#W7181492"",""payment_method_id"":""paypal_3024827""}","{""order_id"":""#W5565470""}",write_mutation,entity_lookup,write_mutation -> entity_lookup,False,,False,middle,False,,1.0,6
C1_C1,mistral_small_3p2,retail,25,retail:25,,0,4,False,False,False,4.0,0.6666666666666666,return_delivered_order_items,get_order_details,"{""item_ids"":[""5753502325"",""9851293632"",""3778705663"",""8118291112""],""order_id"":""#W7181492"",""payment_method_id"":""paypal_3024827""}","{""order_id"":""#W5565470""}",write_mutation,entity_lookup,write_mutation -> entity_lookup,False,,False,late,False,,1.0,2
C1_C1,mistral_small_3p2,retail,25,retail:25,read,1,2,True,True,True,3.0,0.42857142857142855,<END>,get_order_details,<END>,"{""order_id"":""#W7181492""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,middle,False,,1.0,4
C1_C1,mistral_small_3p2,retail,25,retail:25,read,1,3,True,True,True,3.0,0.3,<END>,get_order_details,<END>,"{""order_id"":""#W7181492""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,early,False,,1.0,7
C1_C1,mistral_small_3p2,retail,25,retail:25,read,1,4,True,True,True,3.0,0.5,<END>,get_order_details,<END>,"{""order_id"":""#W7181492""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,middle,False,,1.0,3
C1_C1,mistral_small_3p2,retail,25,retail:25,read,2,3,True,True,True,6.0,0.6,transfer_to_human_agents,get_item_details,"{""summary"":""User wants to return items from order #W5565470 except the pet bed.""}","{""item_id"":""7602931732""}",communication_only,entity_lookup,communication_only -> entity_lookup,True,,False,middle,False,,1.0,3
C1_C1,mistral_small_3p2,retail,25,retail:25,read,2,4,True,True,True,6.0,0.8571428571428571,transfer_to_human_agents,<END>,"{""summary"":""User wants to return items from order #W5565470 except the pet bed.""}",<END>,communication_only,<END>,communication_only -> <END>,True,,False,late,False,,1.0,1
C1_C1,mistral_small_3p2,retail,25,retail:25,read,3,4,True,True,True,6.0,0.6,get_item_details,<END>,"{""item_id"":""7602931732""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,middle,False,,1.0,4
C2_C1,mistral_small_3p2,retail,26,retail:26,single,0,0,False,True,True,3.0,0.5,get_order_details,<END>,"{""order_id"":""#W7181492""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,middle,False,,1.0,3
C2_C1,mistral_small_3p2,retail,26,retail:26,single,1,1,False,True,True,3.0,0.5,get_item_details,get_order_details,"{""item_id"":""4293355847""}","{""order_id"":""#W7181492""}",entity_lookup,entity_lookup,entity_lookup -> entity_lookup,True,,False,middle,False,,1.0,3
C2_C1,mistral_small_3p2,retail,26,retail:26,single,2,2,False,True,True,6.0,0.6,<END>,get_item_details,<END>,"{""item_id"":""7602931732""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,middle,False,,1.0,4
C2_C1,mistral_small_3p2,retail,26,retail:26,single,3,3,False,True,False,3.0,0.5,get_item_details,<END>,"{""item_id"":""4293355847""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,middle,False,,1.0,3
C2_C1,mistral_small_3p2,retail,26,retail:26,single,4,4,False,False,False,6.0,0.75,get_order_details,<END>,"{""order_id"":""#W5565470""}",<END>,recovery_retry,<END>,recovery_retry -> <END>,True,,False,late,False,,1.0,2
C1_C1,mistral_small_3p2,retail,26,retail:26,single,0,1,False,True,True,3.0,0.5,<END>,get_order_details,<END>,"{""order_id"":""#W7181492""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,middle,False,,1.0,3
C1_C1,mistral_small_3p2,retail,26,retail:26,single,0,2,False,True,True,3.0,0.3,<END>,get_order_details,<END>,"{""order_id"":""#W7181492""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,early,False,,1.0,7
C1_C1,mistral_small_3p2,retail,26,retail:26,single,0,3,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,mistral_small_3p2,retail,26,retail:26,single,0,4,False,True,True,3.0,0.5,<END>,get_order_details,<END>,"{""order_id"":""#W7181492""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,middle,False,,1.0,3
C1_C1,mistral_small_3p2,retail,26,retail:26,single,1,2,False,True,True,6.0,0.6,<END>,get_item_details,<END>,"{""item_id"":""7602931732""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,middle,False,,1.0,4
C1_C1,mistral_small_3p2,retail,26,retail:26,single,1,3,False,True,True,3.0,0.5,get_order_details,<END>,"{""order_id"":""#W7181492""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,middle,False,,1.0,3
C1_C1,mistral_small_3p2,retail,26,retail:26,single,1,4,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,mistral_small_3p2,retail,26,retail:26,single,2,3,False,True,True,3.0,0.3,get_order_details,<END>,"{""order_id"":""#W7181492""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,early,False,,1.0,7
C1_C1,mistral_small_3p2,retail,26,retail:26,single,2,4,False,True,True,6.0,0.6,get_item_details,<END>,"{""item_id"":""7602931732""}",<END>,entity_lookup,<END>,entity_lookup -> <END>,True,,False,middle,False,,1.0,4
C1_C1,mistral_small_3p2,retail,26,retail:26,single,3,4,False,True,True,3.0,0.5,<END>,get_order_details,<END>,"{""order_id"":""#W7181492""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,middle,False,,1.0,3
C2_C1,mistral_small_3p2,retail,3,retail:3,single,0,0,False,True,True,11.0,0.9166666666666666,get_item_details,calculate,"{""item_id"":""5047954489""}","{""expression"":""53.48 - 53.43""}",entity_lookup,communication_only,entity_lookup -> communication_only,True,,False,late,False,,1.0,1
C2_C1,mistral_small_3p2,retail,3,retail:3,single,1,1,False,True,True,3.0,0.2727272727272727,transfer_to_human_agents,get_user_details,"{""summary"":""User yusuf_rossi_9620 wants to modify a pending order but does not have the order ID. The user has been authenticated using their first name, last name, and zip code.""}","{""user_id"":""yusuf_rossi_9620""}",communication_only,entity_lookup,communication_only -> entity_lookup,True,,False,early,False,,1.0,8
C2_C1,mistral_small_3p2,retail,3,retail:3,single,2,2,False,True,True,9.0,0.8181818181818182,<END>,get_item_details,<END>,"{""item_id"":""8349118980""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,late,False,,1.0,2
C2_C1,mistral_small_3p2,retail,3,retail:3,single,3,3,False,True,True,3.0,0.25,<END>,get_user_details,<END>,"{""user_id"":""yusuf_rossi_9620""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,early,False,,1.0,9
C2_C1,mistral_small_3p2,retail,3,retail:3,single,4,4,False,True,True,9.0,0.75,<END>,get_item_details,<END>,"{""item_id"":""8349118980""}",<END>,entity_lookup,<END> -> entity_lookup,True,,False,late,False,,1.0,3
C1_C1,mistral_small_3p2,retail,3,retail:3,single,0,1,False,True,True,10.0,0.8333333333333334,get_item_details,get_product_details,"{""item_id"":""9647292434""}","{""product_id"":""9523456873""}",entity_lookup,recovery_retry,entity_lookup -> recovery_retry,True,,False,late,False,,1.0,2
C1_C1,mistral_small_3p2,retail,3,retail:3,single,0,2,False,True,True,10.0,0.8333333333333334,get_item_details,get_product_details,"{""item_id"":""9647292434""}","{""product_id"":""9523456873""}",entity_lookup,recovery_retry,entity_lookup -> recovery_retry,True,,False,late,False,,1.0,2
C1_C1,mistral_small_3p2,retail,3,retail:3,single,0,3,False,True,True,11.0,0.9166666666666666,calculate,get_item_details,"{""expression"":""53.48 - 53.43""}","{""item_id"":""5047954489""}",communication_only,entity_lookup,communication_only -> entity_lookup,True,,False,late,False,,1.0,1
C1_C1,mistral_small_3p2,retail,3,retail:3,single,0,4,False,True,True,11.0,0.9166666666666666,calculate,get_item_details,"{""expression"":""53.48 - 53.43""}","{""item_id"":""5047954489""}",communication_only,entity_lookup,communication_only -> entity_lookup,True,,False,late,False,,1.0,1
C1_C1,mistral_small_3p2,retail,3,retail:3,single,1,2,False,True,True,,1.0,<END>,<END>,<END>,<END>,<END>,<END>,<END> -> <END>,True,,False,late,False,,0.0,0
C1_C1,mistral_small_3p2,retail,3,retail:3,single,1,3,False,True,True,10.0,0.8333333333333334,get_product_details,get_item_details,"{""product_id"":""9523456873""}","{""item_id"":""9647292434""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,late,False,,1.0,2
C1_C1,mistral_small_3p2,retail,3,retail:3,single,1,4,False,True,True,10.0,0.8333333333333334,get_product_details,get_item_details,"{""product_id"":""9523456873""}","{""item_id"":""9647292434""}",recovery_retry,entity_lookup,recovery_retry -> entity_lookup,True,,False,late,False,,1.0,2
