pair_type,model,domain,task_id,task_cluster,task_family,both_success,same_final_state,tool_name,field,value_a,value_b,category,opcode
C1_C1,mistral_small_3p2,airline,4,airline:4,read,True,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-27"",""flight_number"":""HAT208""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,4,airline:4,read,True,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""User is not satisfied with the compensation policy and insists on being compensated for a missed business meeting due to a canceled basic economy flight.""}",missing argument,replace
C1_C1,mistral_small_3p2,airline,4,airline:4,read,True,True,transfer_to_human_agents,summary,"""User is not satisfied with the compensation policy and insists on being compensated for a missed business meeting due to a canceled basic economy flight.""","""User sophia_silva_7557 wants to be compensated for a canceled flight that is still showing as available in the system. The user insists the flight was canceled and had to book another flight to attend a meeting. The user expects compensation for additional expenses and inconvenience.""",unknown,aligned_tool
C1_C1,mistral_small_3p2,airline,41,airline:41,read,True,True,transfer_to_human_agents,summary,"""User wants to cancel reservations UDMOP1 and I6M8JQ.""","""User amelia_davis_8890 wants to cancel flights UDMOP1 and I6M8JQ.""",unknown,aligned_tool
C1_C1,mistral_small_3p2,airline,41,airline:41,read,True,True,transfer_to_human_agents,summary,"""User amelia_davis_8890 wants to cancel flights UDMOP1 and I6M8JQ.""","""User wants to cancel reservations UDMOP1 and I6M8JQ.""",unknown,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,date,"""2024-05-10""","""2024-05-17""",date/time,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,flight_number,"""HAT026""","""HAT034""",amount/quantity,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,date,"""2024-05-29""","""2024-05-17""",date/time,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,flight_number,"""HAT247""","""HAT026""",amount/quantity,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,flight_number,"""HAT250""","""HAT247""",amount/quantity,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,transfer_to_human_agents,<CALL>,"transfer_to_human_agents|{""summary"":""user wants to cancel flights that don't fit their travel plans.""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,<CALL>,<MISSING>,"get_flight_status|{""date"":""2024-05-29"",""flight_number"":""HAT250""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,date,"""2024-05-17""","""2024-05-10""",date/time,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,date,"""2024-05-17""","""2024-05-22""",date/time,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,flight_number,"""HAT034""","""HAT086""",amount/quantity,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,date,"""2024-05-17""","""2024-05-22""",date/time,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,flight_number,"""HAT026""","""HAT148""",amount/quantity,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,date,"""2024-05-17""","""2024-05-22""",date/time,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,flight_number,"""HAT079""","""HAT289""",amount/quantity,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,date,"""2024-05-17""","""2024-05-22""",date/time,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,flight_number,"""HAT289""","""HAT199""",amount/quantity,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-16"",""flight_number"":""HAT300""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-16"",""flight_number"":""HAT231""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-27"",""flight_number"":""HAT214""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-28"",""flight_number"":""HAT256""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-30"",""flight_number"":""HAT219""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-30"",""flight_number"":""HAT181""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-22"",""flight_number"":""HAT086""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-22"",""flight_number"":""HAT148""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-22"",""flight_number"":""HAT289""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-22"",""flight_number"":""HAT199""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,cancel_reservation,<CALL>,<MISSING>,"cancel_reservation|{""reservation_id"":""5BGGWZ""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,date,"""2024-05-17""","""2024-05-10""",date/time,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,date,"""2024-05-17""","""2024-05-22""",date/time,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,flight_number,"""HAT034""","""HAT086""",amount/quantity,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,date,"""2024-05-17""","""2024-05-22""",date/time,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,flight_number,"""HAT026""","""HAT148""",amount/quantity,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,date,"""2024-05-29""","""2024-05-22""",date/time,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,flight_number,"""HAT247""","""HAT289""",amount/quantity,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,date,"""2024-05-29""","""2024-05-22""",date/time,aligned_tool
C2_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,flight_number,"""HAT250""","""HAT199""",amount/quantity,aligned_tool
C1_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,date,"""2024-05-17""","""2024-05-10""",date/time,aligned_tool
C1_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,date,"""2024-05-17""","""2024-05-22""",date/time,aligned_tool
C1_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,flight_number,"""HAT034""","""HAT086""",amount/quantity,aligned_tool
C1_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,date,"""2024-05-17""","""2024-05-22""",date/time,aligned_tool
C1_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,flight_number,"""HAT026""","""HAT148""",amount/quantity,aligned_tool
C1_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,date,"""2024-05-29""","""2024-05-22""",date/time,aligned_tool
C1_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,flight_number,"""HAT247""","""HAT289""",amount/quantity,aligned_tool
C1_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,date,"""2024-05-29""","""2024-05-22""",date/time,aligned_tool
C1_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,get_flight_status,flight_number,"""HAT250""","""HAT199""",amount/quantity,aligned_tool
C1_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,date,"""2024-05-17""","""2024-05-10""",date/time,aligned_tool
C1_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,date,"""2024-05-17""","""2024-05-22""",date/time,aligned_tool
C1_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,flight_number,"""HAT034""","""HAT086""",amount/quantity,aligned_tool
C1_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,date,"""2024-05-17""","""2024-05-22""",date/time,aligned_tool
C1_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,flight_number,"""HAT026""","""HAT148""",amount/quantity,aligned_tool
C1_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,date,"""2024-05-29""","""2024-05-22""",date/time,aligned_tool
C1_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,flight_number,"""HAT247""","""HAT289""",amount/quantity,aligned_tool
C1_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,date,"""2024-05-29""","""2024-05-22""",date/time,aligned_tool
C1_C1,mistral_small_3p2,airline,42,airline:42,compound,False,True,get_flight_status,flight_number,"""HAT250""","""HAT199""",amount/quantity,aligned_tool
C1_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,cancel_reservation,<CALL>,"cancel_reservation|{""reservation_id"":""5BGGWZ""}",<MISSING>,extra argument,replace
C1_C1,mistral_small_3p2,airline,42,airline:42,compound,False,False,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""User sophia_martin_4574 wants to cancel the flight from Dallas to New York on May 17.""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,transfer_to_human_agents,<CALL>,"transfer_to_human_agents|{""summary"":""User mohamed_hernandez_5188 wants to cancel reservation D1EW9B but the assistant cannot do so as it is a basic economy flight.""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,cancel_reservation,<CALL>,<MISSING>,"cancel_reservation|{""reservation_id"":""D1EW9B""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-17"",""flight_number"":""DL5678""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-17"",""flight_number"":""AA9012""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-17"",""flight_number"":""UA3456""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-17"",""flight_number"":""WN7890""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-17"",""flight_number"":""F91213""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-17"",""flight_number"":""NK1415""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-17"",""flight_number"":""G41617""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-17"",""flight_number"":""SY1819""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-17"",""flight_number"":""HA2021""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-17"",""flight_number"":""B62223""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,cancel_reservation,<CALL>,<MISSING>,"cancel_reservation|{""reservation_id"":""D1EW9B""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,transfer_to_human_agents,<CALL>,"transfer_to_human_agents|{""summary"":""User mohamed_hernandez_5188 wants to cancel a flight with flight number DL1234, but the flight is not found in their reservations.""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,cancel_reservation,<CALL>,<MISSING>,"cancel_reservation|{""reservation_id"":""D1EW9B""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-17"",""flight_number"":""DL5678""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-17"",""flight_number"":""DL9101""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-17"",""flight_number"":""DL2468""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-17"",""flight_number"":""DL3692""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-17"",""flight_number"":""DL4567""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-17"",""flight_number"":""DL8910""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-17"",""flight_number"":""DL3435""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-17"",""flight_number"":""DL5657""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-17"",""flight_number"":""DL9091""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,43,airline:43,read,False,False,cancel_reservation,<CALL>,<MISSING>,"cancel_reservation|{""reservation_id"":""D1EW9B""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,expression,"""160 + 100""","""(2024 - 05 - 25  + 23 - 2024 - 05 - 15) * 24""",unknown,aligned_tool
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,expression,"""131 + 163 + 157 + 186""","""(2024 - 05 - 27  + 23 - 2024 - 05 - 15) * 24""",unknown,aligned_tool
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,"transfer_to_human_agents|{""summary"":""User sophia_silva_7557 wants to cancel reservations NM1VX1 and S61CZX and upgrade flights under or equal to 3 hours to business class.""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 21  + 23 - 2024 - 05 - 15) * 24""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 24  + 23 - 2024 - 05 - 15) * 24""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 24  + 23 - 2024 - 05 - 15) * 24""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 10  + 23 - 2024 - 05 - 15) * 24""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 11  + 23 - 2024 - 05 - 15) * 24""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024-05-25 + 23 - 2024-05-15) * 24""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024-05-27 + 23 - 2024-05-15) * 24""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024-05-21 + 23 - 2024-05-15) * 24""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024-05-24 + 23 - 2024-05-15) * 24""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024-05-24 + 23 - 2024-05-15) * 24""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024-05-10 + 23 - 2024-05-15) * 24""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024-05-11 + 23 - 2024-05-15) * 24""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,"transfer_to_human_agents|{""summary"":""User wants to cancel reservations and upgrade flights.""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""100 + 53""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""55 + 51""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""131 + 163 + 157 + 186""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""74""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""160 + 100""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,search_direct_flight,<CALL>,<MISSING>,"search_direct_flight|{""date"":""2024-05-25"",""destination"":""EWR"",""origin"":""MSP""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,search_direct_flight,<CALL>,<MISSING>,"search_direct_flight|{""date"":""2024-05-27"",""destination"":""MSP"",""origin"":""EWR""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,search_direct_flight,<CALL>,<MISSING>,"search_direct_flight|{""date"":""2024-05-21"",""destination"":""EWR"",""origin"":""MSP""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,search_direct_flight,<CALL>,<MISSING>,"search_direct_flight|{""date"":""2024-05-21"",""destination"":""CLT"",""origin"":""EWR""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,search_direct_flight,<CALL>,<MISSING>,"search_direct_flight|{""date"":""2024-05-23"",""destination"":""EWR"",""origin"":""LAX""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,search_direct_flight,<CALL>,<MISSING>,"search_direct_flight|{""date"":""2024-05-24"",""destination"":""CLT"",""origin"":""EWR""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,search_direct_flight,<CALL>,<MISSING>,"search_direct_flight|{""date"":""2024-05-24"",""destination"":""EWR"",""origin"":""CLT""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,search_direct_flight,<CALL>,<MISSING>,"search_direct_flight|{""date"":""2024-05-25"",""destination"":""LAX"",""origin"":""EWR""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,search_direct_flight,<CALL>,<MISSING>,"search_direct_flight|{""date"":""2024-05-24"",""destination"":""ATL"",""origin"":""JFK""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,search_direct_flight,<CALL>,<MISSING>,"search_direct_flight|{""date"":""2024-05-10"",""destination"":""PHL"",""origin"":""ORD""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,search_direct_flight,<CALL>,<MISSING>,"search_direct_flight|{""date"":""2024-05-11"",""destination"":""ORD"",""origin"":""PHL""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-25"",""flight_number"":""HAT300""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-27"",""flight_number"":""HAT208""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-21"",""flight_number"":""HAT300""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-21"",""flight_number"":""HAT215""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-23"",""flight_number"":""HAT228""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-24"",""flight_number"":""HAT043""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-24"",""flight_number"":""HAT157""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-25"",""flight_number"":""HAT041""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-24"",""flight_number"":""HAT268""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-10"",""flight_number"":""HAT271""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,get_flight_status,<CALL>,"get_flight_status|{""date"":""2024-05-11"",""flight_number"":""HAT197""}",<MISSING>,extra argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 25 15 : 00 : 00 - 2024 - 05 - 24 16 : 36 : 00) / 3600""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 27 15 : 00 : 00 - 2024 - 05 - 24 16 : 36 : 00) / 3600""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 21 15 : 00 : 00 - 2024 - 05 - 24 16 : 36 : 00) / 3600""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 23 15 : 00 : 00 - 2024 - 05 - 24 16 : 36 : 00) / 3600""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 24 15 : 00 : 00 - 2024 - 05 - 24 16 : 36 : 00) / 3600""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 24 15 : 00 : 00 - 2024 - 05 - 24 16 : 36 : 00) / 3600""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 25 15 : 00 : 00 - 2024 - 05 - 24 16 : 36 : 00) / 3600""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,calculate,<CALL>,<MISSING>,"calculate|{""expression"":""(2024 - 05 - 24 15 : 00 : 00 - 2024 - 05 - 24 16 : 36 : 00) / 3600""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
C2_C1,mistral_small_3p2,airline,44,airline:44,compound,False,True,transfer_to_human_agents,<CALL>,<MISSING>,"transfer_to_human_agents|{""summary"":""user wants to cancel all future reservations that include flights longer than 4 hours.""}",missing argument,replace
