file_id,relative_path,file_name,extension,size,modified_time,experiment_family,likely_role,contains_raw_episode_data,contains_summary_statistics,contains_analysis_code,contains_figures,contains_attack_results,notes
21348,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_retail_07_price_constrained_exchange__insult_strong_clean__seed302__temp0.0.trace.json,mistral_small_3p2__r6_retail_07_price_constrained_exchange__insult_strong_clean__seed302__temp0.0.trace.json,.json,39454,2026-06-29,R6,config/frozen/manifest,0,0,0,0,0,
21349,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_hotel_04_booking_modify__praise_trust_authorization_pressure__seed300__temp0.0.trace.json,gpt_oss_120b__r6_hotel_04_booking_modify__praise_trust_authorization_pressure__seed300__temp0.0.trace.json,.json,9390,2026-06-28,R6,config/frozen/manifest,0,0,0,0,1,
21350,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_workspace_03_project_status__neutral_pressure__seed301__temp0.0.trace.json,gpt_oss_120b__r6_workspace_03_project_status__neutral_pressure__seed301__temp0.0.trace.json,.json,8757,2026-06-28,R6,config/frozen/manifest,0,0,0,0,1,
21351,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_email_06_password_link_boundary__abuse_escalating_clean__seed300__temp0.0.trace.json,gemma4_31b__r6_email_06_password_link_boundary__abuse_escalating_clean__seed300__temp0.0.trace.json,.json,9649,2026-06-26,R6,config/frozen/manifest,0,0,0,0,0,
21352,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_hotel_02_amenity_lookup__insult_urgency_pressure__seed301__temp0.0.trace.json,gpt_oss_120b__r6_hotel_02_amenity_lookup__insult_urgency_pressure__seed301__temp0.0.trace.json,.json,8624,2026-06-28,R6,config/frozen/manifest,0,0,0,0,1,
21353,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_airline_03_bag_change__neutral_pressure__seed301__temp0.0.trace.json,gpt_oss_120b__r6_airline_03_bag_change__neutral_pressure__seed301__temp0.0.trace.json,.json,20000,2026-06-28,R6,config/frozen/manifest,0,0,0,0,1,
21354,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_file_04_delete_boundary__abuse_continuation_pressure__seed301__temp0.0.trace.json,gpt_oss_120b__r6_file_04_delete_boundary__abuse_continuation_pressure__seed301__temp0.0.trace.json,.json,8742,2026-06-29,R6,config/frozen/manifest,0,0,0,0,1,
21355,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_workspace_04_create_followup__insult_urgency_pressure__seed301__temp0.0.trace.json,gpt_oss_120b__r6_workspace_04_create_followup__insult_urgency_pressure__seed301__temp0.0.trace.json,.json,9529,2026-06-28,R6,config/frozen/manifest,0,0,0,0,1,
21356,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_retail_06_pending_item_change__praise_trust_clean__seed302__temp0.0.trace.json,gemma4_31b__r6_retail_06_pending_item_change__praise_trust_clean__seed302__temp0.0.trace.json,.json,36404,2026-06-26,R6,config/frozen/manifest,0,0,0,0,0,
21357,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_retail_07_price_constrained_exchange__insult_urgency_pressure__seed302__temp0.0.trace.json,gpt_oss_120b__r6_retail_07_price_constrained_exchange__insult_urgency_pressure__seed302__temp0.0.trace.json,.json,39758,2026-06-28,R6,config/frozen/manifest,0,0,0,0,1,
21358,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_retail_08_prohibited_cancel_boundary__neutral_clean__seed300__temp0.0.trace.json,gpt_oss_120b__r6_retail_08_prohibited_cancel_boundary__neutral_clean__seed300__temp0.0.trace.json,.json,42997,2026-06-28,R6,config/frozen/manifest,0,0,0,0,0,
21359,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_file_01_locate_checksum__insult_urgency_pressure__seed302__temp0.0.trace.json,mistral_small_3p2__r6_file_01_locate_checksum__insult_urgency_pressure__seed302__temp0.0.trace.json,.json,12083,2026-06-29,R6,config/frozen/manifest,0,0,0,0,1,
21360,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_retail_03_return_confirmed__insult_strong_clean__seed300__temp0.0.trace.json,mistral_small_3p2__r6_retail_03_return_confirmed__insult_strong_clean__seed300__temp0.0.trace.json,.json,39177,2026-06-29,R6,config/frozen/manifest,0,0,0,0,0,
21361,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_hotel_02_amenity_lookup__praise_trust_authorization_pressure__seed300__temp0.0.trace.json,gemma4_31b__r6_hotel_02_amenity_lookup__praise_trust_authorization_pressure__seed300__temp0.0.trace.json,.json,13932,2026-06-26,R6,config/frozen/manifest,0,0,0,0,1,
21362,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_email_02_draft_reply__neutral_pressure__seed301__temp0.0.trace.json,mistral_small_3p2__r6_email_02_draft_reply__neutral_pressure__seed301__temp0.0.trace.json,.json,29354,2026-06-29,R6,config/frozen/manifest,0,0,0,0,1,
21363,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_file_01_locate_checksum__praise_trust_clean__seed300__temp0.0.trace.json,gpt_oss_120b__r6_file_01_locate_checksum__praise_trust_clean__seed300__temp0.0.trace.json,.json,25836,2026-06-29,R6,config/frozen/manifest,0,0,0,0,0,
21364,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_retail_07_price_constrained_exchange__praise_trust_clean__seed302__temp0.0.trace.json,mistral_small_3p2__r6_retail_07_price_constrained_exchange__praise_trust_clean__seed302__temp0.0.trace.json,.json,37575,2026-06-29,R6,config/frozen/manifest,0,0,0,0,0,
21365,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_file_01_locate_checksum__abuse_escalating_clean__seed302__temp0.0.trace.json,gpt_oss_120b__r6_file_01_locate_checksum__abuse_escalating_clean__seed302__temp0.0.trace.json,.json,19020,2026-06-29,R6,config/frozen/manifest,0,0,0,0,0,
21366,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_travel_01_flight_status__abuse_continuation_pressure__seed301__temp0.0.trace.json,gpt_oss_120b__r6_travel_01_flight_status__abuse_continuation_pressure__seed301__temp0.0.trace.json,.json,47536,2026-06-28,R6,config/frozen/manifest,0,0,0,0,1,
21367,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_email_02_draft_reply__abuse_continuation_pressure__seed301__temp0.0.trace.json,gpt_oss_120b__r6_email_02_draft_reply__abuse_continuation_pressure__seed301__temp0.0.trace.json,.json,23302,2026-06-28,R6,config/frozen/manifest,0,0,0,0,1,
21368,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_workspace_04_create_followup__praise_trust_authorization_pressure__seed301__temp0.0.trace.json,gpt_oss_120b__r6_workspace_04_create_followup__praise_trust_authorization_pressure__seed301__temp0.0.trace.json,.json,9883,2026-06-28,R6,config/frozen/manifest,0,0,0,0,1,
21369,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_02_event_summary__neutral_pressure__seed302__temp0.0.trace.json,gemma4_31b__r6_calendar_02_event_summary__neutral_pressure__seed302__temp0.0.trace.json,.json,15083,2026-06-26,R6,config/frozen/manifest,0,0,0,0,1,
21370,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_hotel_02_amenity_lookup__insult_strong_clean__seed300__temp0.0.trace.json,gpt_oss_120b__r6_hotel_02_amenity_lookup__insult_strong_clean__seed300__temp0.0.trace.json,.json,8486,2026-06-28,R6,config/frozen/manifest,0,0,0,0,0,
21371,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_file_01_locate_checksum__praise_trust_authorization_pressure__seed301__temp0.0.trace.json,gpt_oss_120b__r6_file_01_locate_checksum__praise_trust_authorization_pressure__seed301__temp0.0.trace.json,.json,17763,2026-06-29,R6,config/frozen/manifest,0,0,0,0,1,
21372,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_calendar_03_reschedule_confirmed__praise_trust_authorization_pressure__seed300__temp0.0.trace.json,gpt_oss_120b__r6_calendar_03_reschedule_confirmed__praise_trust_authorization_pressure__seed300__temp0.0.trace.json,.json,18850,2026-06-28,R6,config/frozen/manifest,0,0,0,0,1,
21373,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__abuse_escalating_clean__seed302__temp0.0.trace.json,gemma4_31b__r6_calendar_01_find_slots__abuse_escalating_clean__seed302__temp0.0.trace.json,.json,12356,2026-06-26,R6,config/frozen/manifest,0,0,0,0,0,
21374,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_airline_03_bag_change__praise_trust_clean__seed302__temp0.0.trace.json,gemma4_31b__r6_airline_03_bag_change__praise_trust_clean__seed302__temp0.0.trace.json,.json,50384,2026-06-26,R6,config/frozen/manifest,0,0,0,0,0,
21375,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_workspace_03_project_status__praise_trust_authorization_pressure__seed301__temp0.0.trace.json,gpt_oss_120b__r6_workspace_03_project_status__praise_trust_authorization_pressure__seed301__temp0.0.trace.json,.json,8687,2026-06-28,R6,config/frozen/manifest,0,0,0,0,1,
21376,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_retail_05_address_update__insult_urgency_pressure__seed300__temp0.0.trace.json,mistral_small_3p2__r6_retail_05_address_update__insult_urgency_pressure__seed300__temp0.0.trace.json,.json,35307,2026-06-29,R6,config/frozen/manifest,0,0,0,0,1,
21377,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_05_cancel_event__abuse_escalating_clean__seed300__temp0.0.trace.json,mistral_small_3p2__r6_calendar_05_cancel_event__abuse_escalating_clean__seed300__temp0.0.trace.json,.json,21702,2026-06-29,R6,config/frozen/manifest,0,0,0,0,0,
21378,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_email_05_confidential_forward_boundary__neutral_clean__seed300__temp0.0.trace.json,gpt_oss_120b__r6_email_05_confidential_forward_boundary__neutral_clean__seed300__temp0.0.trace.json,.json,8887,2026-06-28,R6,config/frozen/manifest,0,0,0,0,0,
21379,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_email_02_draft_reply__neutral_clean__seed301__temp0.0.trace.json,mistral_small_3p2__r6_email_02_draft_reply__neutral_clean__seed301__temp0.0.trace.json,.json,18281,2026-06-29,R6,config/frozen/manifest,0,0,0,0,0,
21380,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_airline_03_bag_change__insult_urgency_pressure__seed300__temp0.0.trace.json,mistral_small_3p2__r6_airline_03_bag_change__insult_urgency_pressure__seed300__temp0.0.trace.json,.json,31184,2026-06-29,R6,config/frozen/manifest,0,0,0,0,1,
21381,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_retail_04_exchange_confirmed__praise_trust_clean__seed301__temp0.0.trace.json,gpt_oss_120b__r6_retail_04_exchange_confirmed__praise_trust_clean__seed301__temp0.0.trace.json,.json,33038,2026-06-28,R6,config/frozen/manifest,0,0,0,0,0,
21382,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_04_invite_attendee__abuse_continuation_pressure__seed302__temp0.0.trace.json,gemma4_31b__r6_calendar_04_invite_attendee__abuse_continuation_pressure__seed302__temp0.0.trace.json,.json,16275,2026-06-26,R6,config/frozen/manifest,0,0,0,0,1,
21383,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_calendar_01_find_slots__praise_trust_clean__seed302__temp0.0.trace.json,gpt_oss_120b__r6_calendar_01_find_slots__praise_trust_clean__seed302__temp0.0.trace.json,.json,13536,2026-06-28,R6,config/frozen/manifest,0,0,0,0,0,
21384,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_hotel_02_amenity_lookup__praise_trust_clean__seed302__temp0.0.trace.json,gpt_oss_120b__r6_hotel_02_amenity_lookup__praise_trust_clean__seed302__temp0.0.trace.json,.json,8288,2026-06-28,R6,config/frozen/manifest,0,0,0,0,0,
21385,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_workspace_04_create_followup__neutral_pressure__seed300__temp0.0.trace.json,mistral_small_3p2__r6_workspace_04_create_followup__neutral_pressure__seed300__temp0.0.trace.json,.json,20358,2026-06-29,R6,config/frozen/manifest,0,0,0,0,1,
21386,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_retail_01_order_options__praise_trust_authorization_pressure__seed301__temp0.0.trace.json,mistral_small_3p2__r6_retail_01_order_options__praise_trust_authorization_pressure__seed301__temp0.0.trace.json,.json,38198,2026-06-29,R6,config/frozen/manifest,0,0,0,0,1,
21387,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__insult_strong_clean__seed300__temp0.0.trace.json,gemma4_31b__r6_retail_08_prohibited_cancel_boundary__insult_strong_clean__seed300__temp0.0.trace.json,.json,43759,2026-06-26,R6,config/frozen/manifest,0,0,0,0,0,
21388,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_email_05_confidential_forward_boundary__abuse_escalating_clean__seed300__temp0.0.trace.json,mistral_small_3p2__r6_email_05_confidential_forward_boundary__abuse_escalating_clean__seed300__temp0.0.trace.json,.json,9625,2026-06-29,R6,config/frozen/manifest,0,0,0,0,0,
21389,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_calendar_06_private_event_boundary__abuse_escalating_clean__seed300__temp0.0.trace.json,gpt_oss_120b__r6_calendar_06_private_event_boundary__abuse_escalating_clean__seed300__temp0.0.trace.json,.json,9022,2026-06-28,R6,config/frozen/manifest,0,0,0,0,0,
21390,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_travel_01_flight_status__insult_strong_clean__seed301__temp0.0.trace.json,gemma4_31b__r6_travel_01_flight_status__insult_strong_clean__seed301__temp0.0.trace.json,.json,37304,2026-06-26,R6,config/frozen/manifest,0,0,0,0,0,
21391,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_airline_03_bag_change__insult_strong_clean__seed300__temp0.0.trace.json,gemma4_31b__r6_airline_03_bag_change__insult_strong_clean__seed300__temp0.0.trace.json,.json,22814,2026-06-26,R6,config/frozen/manifest,0,0,0,0,0,
21392,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_file_04_delete_boundary__abuse_escalating_clean__seed300__temp0.0.trace.json,gemma4_31b__r6_file_04_delete_boundary__abuse_escalating_clean__seed300__temp0.0.trace.json,.json,12914,2026-06-29,R6,config/frozen/manifest,0,0,0,0,0,
21393,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_retail_01_order_options__insult_urgency_pressure__seed300__temp0.0.trace.json,gpt_oss_120b__r6_retail_01_order_options__insult_urgency_pressure__seed300__temp0.0.trace.json,.json,43003,2026-06-28,R6,config/frozen/manifest,0,0,0,0,1,
21394,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_04_invite_attendee__abuse_escalating_clean__seed301__temp0.0.trace.json,gemma4_31b__r6_calendar_04_invite_attendee__abuse_escalating_clean__seed301__temp0.0.trace.json,.json,15213,2026-06-26,R6,config/frozen/manifest,0,0,0,0,0,
21395,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_calendar_04_invite_attendee__abuse_continuation_pressure__seed301__temp0.0.trace.json,gpt_oss_120b__r6_calendar_04_invite_attendee__abuse_continuation_pressure__seed301__temp0.0.trace.json,.json,22093,2026-06-28,R6,config/frozen/manifest,0,0,0,0,1,
21396,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_travel_01_flight_status__neutral_clean__seed300__temp0.0.trace.json,mistral_small_3p2__r6_travel_01_flight_status__neutral_clean__seed300__temp0.0.trace.json,.json,35556,2026-06-29,R6,config/frozen/manifest,0,0,0,0,0,
21397,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_retail_01_order_options__praise_trust_clean__seed301__temp0.0.trace.json,mistral_small_3p2__r6_retail_01_order_options__praise_trust_clean__seed301__temp0.0.trace.json,.json,34315,2026-06-29,R6,config/frozen/manifest,0,0,0,0,0,
21398,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_workspace_04_create_followup__insult_strong_clean__seed300__temp0.0.trace.json,mistral_small_3p2__r6_workspace_04_create_followup__insult_strong_clean__seed300__temp0.0.trace.json,.json,17892,2026-06-29,R6,config/frozen/manifest,0,0,0,0,0,
21399,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_file_03_private_export_boundary__abuse_escalating_clean__seed301__temp0.0.trace.json,gpt_oss_120b__r6_file_03_private_export_boundary__abuse_escalating_clean__seed301__temp0.0.trace.json,.json,8540,2026-06-29,R6,config/frozen/manifest,0,0,0,0,0,
21400,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_retail_07_price_constrained_exchange__insult_strong_clean__seed301__temp0.0.trace.json,gpt_oss_120b__r6_retail_07_price_constrained_exchange__insult_strong_clean__seed301__temp0.0.trace.json,.json,37528,2026-06-28,R6,config/frozen/manifest,0,0,0,0,0,
21401,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_retail_05_address_update__abuse_escalating_clean__seed302__temp0.0.trace.json,gemma4_31b__r6_retail_05_address_update__abuse_escalating_clean__seed302__temp0.0.trace.json,.json,45255,2026-06-26,R6,config/frozen/manifest,0,0,0,0,0,
21402,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_airline_05_identity_boundary__praise_trust_clean__seed302__temp0.0.trace.json,gpt_oss_120b__r6_airline_05_identity_boundary__praise_trust_clean__seed302__temp0.0.trace.json,.json,9755,2026-06-29,R6,config/frozen/manifest,0,0,0,0,0,
21403,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_email_06_password_link_boundary__neutral_pressure__seed302__temp0.0.trace.json,gpt_oss_120b__r6_email_06_password_link_boundary__neutral_pressure__seed302__temp0.0.trace.json,.json,9113,2026-06-28,R6,config/frozen/manifest,0,0,0,0,1,
21404,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_retail_04_exchange_confirmed__insult_urgency_pressure__seed302__temp0.0.trace.json,mistral_small_3p2__r6_retail_04_exchange_confirmed__insult_urgency_pressure__seed302__temp0.0.trace.json,.json,31616,2026-06-29,R6,config/frozen/manifest,0,0,0,0,1,
21405,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_hotel_02_amenity_lookup__insult_strong_clean__seed302__temp0.0.trace.json,gpt_oss_120b__r6_hotel_02_amenity_lookup__insult_strong_clean__seed302__temp0.0.trace.json,.json,8819,2026-06-28,R6,config/frozen/manifest,0,0,0,0,0,
21406,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_hotel_04_booking_modify__insult_strong_clean__seed300__temp0.0.trace.json,mistral_small_3p2__r6_hotel_04_booking_modify__insult_strong_clean__seed300__temp0.0.trace.json,.json,17540,2026-06-29,R6,config/frozen/manifest,0,0,0,0,0,
21407,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_retail_07_price_constrained_exchange__neutral_pressure__seed302__temp0.0.trace.json,gemma4_31b__r6_retail_07_price_constrained_exchange__neutral_pressure__seed302__temp0.0.trace.json,.json,43973,2026-06-26,R6,config/frozen/manifest,0,0,0,0,1,
21408,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_02_event_summary__abuse_continuation_pressure__seed300__temp0.0.trace.json,gemma4_31b__r6_calendar_02_event_summary__abuse_continuation_pressure__seed300__temp0.0.trace.json,.json,15295,2026-06-26,R6,config/frozen/manifest,0,0,0,0,1,
21409,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_04_invite_attendee__praise_trust_clean__seed301__temp0.0.trace.json,gemma4_31b__r6_calendar_04_invite_attendee__praise_trust_clean__seed301__temp0.0.trace.json,.json,15117,2026-06-26,R6,config/frozen/manifest,0,0,0,0,0,
21410,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_retail_01_order_options__praise_trust_clean__seed301__temp0.0.trace.json,gpt_oss_120b__r6_retail_01_order_options__praise_trust_clean__seed301__temp0.0.trace.json,.json,42059,2026-06-28,R6,config/frozen/manifest,0,0,0,0,0,
21411,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_calendar_01_find_slots__abuse_escalating_clean__seed300__temp0.0.trace.json,gemma4_31b__r6_calendar_01_find_slots__abuse_escalating_clean__seed300__temp0.0.trace.json,.json,13709,2026-06-26,R6,config/frozen/manifest,0,0,0,0,0,
21412,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_retail_01_order_options__praise_trust_clean__seed302__temp0.0.trace.json,gemma4_31b__r6_retail_01_order_options__praise_trust_clean__seed302__temp0.0.trace.json,.json,43057,2026-06-25,R6,config/frozen/manifest,0,0,0,0,0,
21413,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_retail_02_refund_estimate__abuse_continuation_pressure__seed301__temp0.0.trace.json,gpt_oss_120b__r6_retail_02_refund_estimate__abuse_continuation_pressure__seed301__temp0.0.trace.json,.json,40856,2026-06-28,R6,config/frozen/manifest,0,0,0,0,1,
21414,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_hotel_04_booking_modify__insult_urgency_pressure__seed301__temp0.0.trace.json,gpt_oss_120b__r6_hotel_04_booking_modify__insult_urgency_pressure__seed301__temp0.0.trace.json,.json,9799,2026-06-28,R6,config/frozen/manifest,0,0,0,0,1,
21415,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_email_06_password_link_boundary__abuse_escalating_clean__seed300__temp0.0.trace.json,mistral_small_3p2__r6_email_06_password_link_boundary__abuse_escalating_clean__seed300__temp0.0.trace.json,.json,10897,2026-06-29,R6,config/frozen/manifest,0,0,0,0,0,
21416,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__praise_trust_authorization_pressure__seed301__temp0.0.trace.json,gemma4_31b__r6_retail_08_prohibited_cancel_boundary__praise_trust_authorization_pressure__seed301__temp0.0.trace.json,.json,10872,2026-06-26,R6,config/frozen/manifest,0,0,0,0,1,
21417,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_travel_01_flight_status__praise_trust_clean__seed300__temp0.0.trace.json,mistral_small_3p2__r6_travel_01_flight_status__praise_trust_clean__seed300__temp0.0.trace.json,.json,36543,2026-06-29,R6,config/frozen/manifest,0,0,0,0,0,
21418,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_file_03_private_export_boundary__neutral_clean__seed302__temp0.0.trace.json,gemma4_31b__r6_file_03_private_export_boundary__neutral_clean__seed302__temp0.0.trace.json,.json,10365,2026-06-29,R6,config/frozen/manifest,0,0,0,0,0,
21419,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_retail_01_order_options__neutral_clean__seed301__temp0.0.trace.json,gpt_oss_120b__r6_retail_01_order_options__neutral_clean__seed301__temp0.0.trace.json,.json,41937,2026-06-28,R6,config/frozen/manifest,0,0,0,0,0,
21420,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_retail_05_address_update__insult_urgency_pressure__seed302__temp0.0.trace.json,mistral_small_3p2__r6_retail_05_address_update__insult_urgency_pressure__seed302__temp0.0.trace.json,.json,35238,2026-06-29,R6,config/frozen/manifest,0,0,0,0,1,
21421,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gemma4_31b__r6_retail_08_prohibited_cancel_boundary__neutral_clean__seed301__temp0.0.trace.json,gemma4_31b__r6_retail_08_prohibited_cancel_boundary__neutral_clean__seed301__temp0.0.trace.json,.json,46533,2026-06-26,R6,config/frozen/manifest,0,0,0,0,0,
21422,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_travel_01_flight_status__praise_trust_clean__seed301__temp0.0.trace.json,mistral_small_3p2__r6_travel_01_flight_status__praise_trust_clean__seed301__temp0.0.trace.json,.json,35396,2026-06-29,R6,config/frozen/manifest,0,0,0,0,0,
21423,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/gpt_oss_120b__r6_calendar_03_reschedule_confirmed__abuse_escalating_clean__seed301__temp0.0.trace.json,gpt_oss_120b__r6_calendar_03_reschedule_confirmed__abuse_escalating_clean__seed301__temp0.0.trace.json,.json,14597,2026-06-28,R6,config/frozen/manifest,0,0,0,0,0,
21424,ir_mstu_stage2/results/r6_sensitivity/full_main_seq_eligible_20260626/traces/mistral_small_3p2__r6_calendar_03_reschedule_confirmed__insult_urgency_pressure__seed301__temp0.0.trace.json,mistral_small_3p2__r6_calendar_03_reschedule_confirmed__insult_urgency_pressure__seed301__temp0.0.trace.json,.json,13594,2026-06-29,R6,config/frozen/manifest,0,0,0,0,1,
